peliId|directorId|titol|durada|valoracio
9849|18281|My Favorite Martian|94|5.1
82865|11806|God Said, 'Ha!'|85|8.0
18892|239418|Jawbreaker|87|5.9
13466|4945|October Sky|108|7.4
1542|17403|Office Space|89|7.4
43978|20026|The Apple|86|7.3
15256|3191|200 Cigarettes|101|6.1
8224|5572|8MM|123|6.1
18417|1201|The Other Sister|130|6.0
12479|72427|Breakfast of Champions|110|5.2
15031|77733|The Breaks|86|5.2
15209|24949|Eight Days a Week|92|6.0
26425|22814|Just the Ticket|115|5.8
1847|9789|The Long Goodbye|113|7.3
42113|20025|The Ballad of Narayama|130|7.1
8913|56263|Pet Sematary|103|6.4
10906|56263|Pet Sematary II|100|5.0
25748|102709|Children of the Corn II: The Final Sacrifice|92|4.5
25749|68762|Children of the Corn III: Urban Harvest|92|4.7
8769|11770|Christine|110|6.5
14742|6159|Night Shift|106|5.9
15856|12011|House on Haunted Hill|75|6.9
10671|24939|Airport|137|6.2
27932|30422|Airport 1975|107|5.5
7227|52094|Airport '77|114|5.8
10670|15630|Rollercoaster|119|5.4
5919|6778|The Towering Inferno|159|7.1
33518|21819|Alligator|91|5.6
40160|7501|Meteor|107|5.1
2362|4782|Westworld|88|6.7
10803|20412|Logan's Run|119|6.6
871|13265|Planet of the Apes|112|7.5
1685|18635|Beneath the Planet of the Apes|95|6.2
1705|18669|Battle for the Planet of the Apes|93|5.5
1688|18669|Conquest of the Planet of the Apes|88|6.1
1687|9108|Escape from the Planet of the Apes|98|6.3
11123|19457|Earthquake|123|5.6
29723|40187|The Concorde... Airport '79|123|4.7
31638|7506|Beyond the Poseidon Adventure|114|5.3
9535|1524|Analyze This|103|6.4
9455|15890|The Corruptor|110|6.1
796|11873|Cruel Intentions|97|6.6
100|956|Lock, Stock and Two Smoking Barrels|105|7.5
47501|111338|Six Ways to Sunday|97|6.1
77936|229263|The School of Flesh|110|5.7
84586|617183|Relax... It's Just Sex|110|3.7
30943|140354|The Deep End of the Ocean|106|6.0
107946|1196937|Harvest|96|0.0
7341|102634|The Rage: Carrie 2|104|5.1
10350|20305|Wing Commander|100|4.0
11772|1744|The Haunting|112|7.2
9540|224|Dead Ringers|115|7.0
31503|12438|My Boyfriend's Back|85|5.4
11773|70448|Village of the Damned|77|7.1
30202|105822|Children of the Damned|90|5.9
22345|12698|Baby Geniuses|97|3.3
53685|1016047|Telling You|94|1.5
1567|14597|I Stand Alone|93|7.5
1641|18320|Forces of Nature|105|5.1
47288|107274|The King and I|87|5.0
10212|42617|Ravenous|100|6.8
10354|190|True Crime|127|6.3
11526|62872|Bandits|110|5.4
8583|9182|Dangerous Beauty|111|6.9
123728|1603348|The Empty Mirror|118|6.0
16520|80570|The King and I|133|7.3
16508|261271|Doug's 1st Movie|77|5.4
11374|6159|Edtv|122|5.7
16379|324|The Mod Squad|92|4.1
125123|134156|Among Giants|93|4.5
28029|3417|A Walk on the Moon|107|6.2
4951|40243|10 Things I Hate About You|97|7.3
65749|96369|Tango|115|6.8
8970|54967|The Out-of-Towners|90|5.1
9840|19377|The Dreamlife of Angels|113|6.9
186705|24560|Love, etc.|105|6.0
30950|107414|Metroland|105|6.1
70687|85925|The Sticky Fingers of Time|90|4.8
11660|525|Following|69|7.2
9430|11694|Go|98|7.0
11355|1215|Never Been Kissed|107|5.8
9465|9789|Cookie's Fortune|118|6.2
27455|54827|Foolish|84|6.3
1414|16435|Lovers of the Arctic Circle|112|7.1
49981|8965|Goodbye Lover|102|5.8
6522|34849|Life|108|6.4
114719|941809|Friends & Lovers|103|5.5
10209|33405|Hideous Kinky|98|6.2
143299|263975|The Joyriders|0|6.0
22826|4818|The Monster|112|6.8
1902|19840|Open Your Eyes|117|7.4
445590|1258297|Photographer|52|0.0
6396|33156|SLC Punk|97|7.3
39964|88060|Lost & Found|95|4.9
12596|10723|Pushing Tin|124|5.7
9451|13235|Election|99|6.7
1946|224|eXistenZ|97|6.7
89522|61335|A Little Bit of Soul|84|5.0
42230|1042634|The Mighty Peking Man|90|4.8
139445|38527|Nô|85|7.0
74140|92012|Let It Come Down: The Life of Paul Bowles|75|0.0
1844|15148|Entrapment|112|6.0
6552|50719|Idle Hands|92|6.1
24584|103586|Get Real|108|6.6
213985|206549|Heaven|105|6.1
25471|552613|The King of Masks|91|7.8
4154|35052|Three Seasons|105|6.8
28519|1255|The Winslow Boy|104|6.4
3309|4109|Mildred Pierce|111|7.4
18462|68381|Night of the Comet|95|6.1
28941|98132|Chopping Mall|77|5.5
18252|70835|My Science Project|94|6.1
8592|6449|Dick Tracy|103|5.9
564|7775|The Mummy|124|6.6
13852|42378|The Castle|85|7.4
140519|1112606|Mascara|94|6.0
25232|93395|This Is My Father|119|4.5
33194|6720|Xiu Xiu: The Sent-Down Girl|99|7.3
10210|52405|A Midsummer Night's Dream|116|6.4
53862|161858|Trippin'|94|4.5
17962|25645|After Life|118|7.3
9460|57832|Black Mask|99|5.8
4927|40439|Edge of Seventeen|99|5.7
1893|1|Star Wars: Episode I - The Phantom Menace|136|6.4
31342|56739|The Love Letter|88|5.9
44297|4956|Besieged|93|7.2
95627|44023|Frogs for Snakes|108|0.0
8785|27002|The Saragossa Manuscript|182|7.4
15849|70|The Mummy|73|6.9
18990|29662|The Mummy|86|6.8
29242|103346|The Mummy's Curse|62|6.9
29243|100793|The Mummy's Ghost|61|6.9
31498|90375|The Mummy's Hand|67|6.5
29239|103344|The Mummy's Tomb|60|8.3
15660|113799|Mommie Dearest|129|6.6
1924|7187|Superman|143|6.9
8536|10586|Superman II|127|6.5
9531|10586|Superman III|125|5.3
11411|64508|Superman IV: The Quest for Peace|90|4.1
138|1496|Dracula|72|7.2
30793|29755|House of Dracula|67|5.8
3103|29755|House of Frankenstein|71|6.2
3035|2917|Frankenstein|71|7.3
3077|30146|Son of Frankenstein|99|7.0
3074|29755|The Ghost of Frankenstein|67|6.4
3076|25165|Frankenstein Meets the Wolf Man|74|6.5
3079|29662|The Curse of Frankenstein|82|6.8
32023|5029|Son of Dracula|80|6.8
13666|30129|The Wolf Man|70|7.2
29794|114629|Howling II: Stirba - Werewolf Bitch|91|4.2
9077|33883|Tarantula|80|6.1
36685|13484|The Rocky Horror Picture Show|100|7.4
43391|106608|The Flying Saucer|69|2.7
10785|13973|The Thing from Another World|87|6.9
19483|33883|It Came from Outer Space|81|6.2
8974|51000|The War of the Worlds|85|6.8
29959|192827|It Came from Beneath the Sea|79|5.4
11549|14773|Invasion of the Body Snatchers|80|7.3
18158|82751|Earth vs. the Flying Saucers|83|6.0
27625|102429|It Conquered the World|71|4.0
41516|12345|The Mole People|77|4.4
17918|5140|Swamp Thing|91|5.4
37305|2000|Pork Chop Hill|97|6.4
18784|1744|Run Silent, Run Deep|93|7.5
509|7017|Notting Hill|124|7.0
1090|15361|The Thirteenth Floor|100|6.8
24858|10316|Eternity and a Day|137|7.1
15059|6111|The Loss of Sexual Innocence|106|5.2
55912|102329|Twice Upon a Yesterday|91|5.1
12117|12962|Instinct|126|6.3
11779|2303|Buena Vista Social Club|105|7.3
41730|66800|Desert Blue|90|5.5
100568|1085268|Floating|90|5.0
13533|262055|Free Enterprise|113|5.8
62676|102445|Limbo|126|7.0
817|6737|Austin Powers: The Spy Who Shagged Me|95|6.1
265966|1006105|Promise Her Anything|101|0.0
91598|980223|The Red Dwarf|100|5.5
14283|78012|The Red Violin|131|7.2
2275|12786|The General's Daughter|116|6.1
68426|551883|Get Bruce!|82|6.2
24137|56710|An Ideal Husband|97|6.3
10376|65314|The Legend of 1900|170|8.1
104|1071|Run Lola Run|81|7.2
15800|63983|Trekkies|86|6.3
9032|17494|Big Daddy|93|6.2
13821|61346|The Boys|86|6.8
9421|38507|The Dinner Game|80|7.7
55955|145304|My Son the Fanatic|88|4.7
67067|79113|Zone 39|95|5.0
6488|664|Arachnophobia|103|6.2
9473|34517|South Park: Bigger, Longer & Uncut|81|7.1
8487|5174|Wild Wild West|106|5.1
10279|5281|Summer of Sam|142|6.3
125263|43439|Broken Vessels|90|6.0
2767|27977|Les Amants du Pont-Neuf|125|7.5
78568|21678|Late August, Early September|112|7.3
1073|11676|Arlington Road|117|7.0
10239|28615|Autumn Tale|112|7.0
10208|49903|Muppets from Space|87|5.8
48958|58220|My Life So Far|98|6.1
345|240|Eyes Wide Shut|159|7.1
9825|58712|Lake Placid|82|5.5
16158|51866|The Wood|106|7.1
133575|69099|The Velocity of Gary|100|4.2
620|8858|Ghostbusters|107|7.3
2978|8858|Ghostbusters II|108|6.3
10490|59412|Drop Dead Gorgeous|98|6.5
11618|2209|The Haunting|113|5.2
332|4759|Inspector Gadget|78|4.3
1812|19228|Trick|89|6.7
8914|16938|Deep Blue Sea|105|5.6
9824|59646|Mystery Men|121|5.7
4806|1201|Runaway Bride|116|5.8
33430|41887|Twin Falls Idaho|111|7.1
247|240|The Killing|85|7.7
10056|240|Killer's Kiss|67|6.2
967|240|Spartacus|197|7.3
802|240|Lolita|153|7.3
3175|240|Barry Lyndon|184|7.7
147|1650|The 400 Blows|99|8.0
1628|1650|Jules and Jim|105|7.6
21185|29009|Vibes|99|6.0
11120|2690|The Mosquito Coast|119|6.3
10136|12964|The Golden Child|94|5.6
32060|69300|Brighton Beach Memoirs|108|6.2
48686|9868|Assassination|105|5.6
48259|5696|Crimes of the Heart|105|6.0
873|488|The Color Purple|154|7.7
26789|73496|No Mercy|106|5.7
3934|34262|Ménage|84|6.0
108312|55264|Native Son|111|2.0
198469|24657|Otello|0|6.7
11416|8965|The Mission|126|7.1
10776|7908|Little Shop of Horrors|94|6.7
24452|102429|The Little Shop of Horrors|70|6.2
9710|47893|Allan Quatermain and the Lost City of Gold|99|4.6
31924|39996|The Morning After|102|5.9
30890|1243|Radio Days|90|7.0
24081|12698|From the Hip|111|5.8
20242|133259|Outrageous Fortune|100|5.6
39074|323|The Bedroom Window|112|6.2
66194|557111|Deadtime Stories|93|4.6
2115|1035|Light of Day|107|5.4
23599|33094|Wanted: Dead or Alive|104|5.4
3526|13488|Frances|140|7.1
41166|64061|Plenty|124|5.9
16406|41549|Dick|94|5.7
197239|923620|The Gambler|97|0.0
10386|7087|The Iron Giant|86|7.6
745|11614|The Sixth Sense|107|7.7
913|1090|The Thomas Crown Affair|113|6.7
912|13563|The Thomas Crown Affair|102|6.9
12229|2291|The Acid House|106|6.4
67323|20133|The Adventures of Sebastian Cole|99|6.5
91076|1241|Illuminata|119|6.3
89861|20779|Stiff Upper Lips|99|10.0
19457|20561|The Yards|115|6.0
11353|7908|Bowfinger|97|6.0
17707|42171|Brokedown Palace|100|6.2
9781|50583|Detroit Rock City|95|6.7
102489|96627|Alice and Martin|124|6.0
18212|97773|Better Than Chocolate|101|6.4
13817|75675|Head On|104|5.8
126996|1083461|Marcello Mastroianni: I Remember|198|5.5
38715|8820|Cobra|70|6.7
48781|27339|Never Talk to Strangers|86|4.7
29056|102429|The Raven|86|6.3
26857|12011|The Tingler|82|6.4
28501|102429|The Pit and the Pendulum|80|6.9
29030|102429|The Tomb of Ligeia|81|5.8
25319|102429|The Masque of the Red Death|90|6.6
29074|102429|Tales of Terror|89|6.3
24103|3460|Haunted Honeymoon|82|5.4
10552|21819|Cat's Eye|94|5.9
9267|57073|And Now for Something Completely Different|88|7.1
10768|43513|Omen III: The Final Conflict|108|5.5
2665|27746|Airplane II: The Sequel|85|6.0
9406|58384|An American Werewolf in Paris|105|5.3
11418|57434|National Lampoon’s European Vacation|95|6.0
11153|1524|National Lampoon's Vacation|98|7.1
14170|9577|Funny Farm|101|6.0
2280|14911|Big|104|6.9
11077|17494|Problem Child|81|5.5
28597|13581|Problem Child 2|90|5.2
39780|58094|Oscar and Lucinda|132|6.2
10396|11057|Tequila Sunrise|115|6.0
9944|6349|The Pelican Brief|141|6.3
850|12698|A Christmas Story|94|7.4
10154|64030|Mickey Blue Eyes|102|5.3
10342|26458|Teaching Mrs. Tingle|96|5.3
10366|18889|Universal Soldier: The Return|82|4.2
9349|6046|Universal Soldier|102|5.8
15122|60621|Love Stinks|94|5.4
10494|40333|Perfect Blue|81|7.9
126152|1184213|With Friends Like These...|105|0.0
22314|28741|In Too Deep|97|6.3
51679|44931|The Source|88|4.9
35813|84940|The Bat|80|5.9
11037|64508|Iron Eagle|117|4.8
11955|64508|Iron Eagle II|105|4.3
2038|10179|Iron Eagle III|98|3.6
28737|64508|Iron Eagle IV|96|3.2
11963|2226|Three Days of the Condor|117|7.2
53761|8636|Male and Female|116|5.0
9096|1090|Medicine Man|106|5.8
91893|68|The Spiders - The Golden Sea|69|5.7
103793|1110434|Rosie|0|5.0
1911|1090|The 13th Warrior|102|6.4
2900|29524|The Astronaut's Wife|109|5.5
17709|28904|Dudley Do-Right|77|3.8
37718|13|The Muse|97|5.3
47144|1009298|Cabaret Balkan|102|7.3
104896|40220|A Dog Of Flanders|96|6.4
30964|8969|The Lost Son|102|5.8
52366|20718|Lucie Aubrac|115|5.9
6373|6361|The Very Thought of You|88|5.0
2162|22100|Chill Factor|101|5.3
14578|77076|Outside Providence|96|5.6
40694|172993|Bedrooms and Hallways|96|5.9
4338|37036|I Woke Up Early The Day I Died|90|4.7
49184|148455|West Beyrouth|105|8.8
10307|11809|Stigmata|103|6.0
11601|508|Stir of Echoes|99|6.5
18621|77964|Best Laid Plans|92|6.0
1075|15254|Black Cat, White Cat|127|7.7
21719|583|The Minus Man|111|6.4
40879|82286|Whiteboyz|92|4.8
47951|85311|The Adventures of Milo and Otis|90|6.7
43832|11435|Only Angels Have Wings|121|7.0
47697|40|Othello|90|6.5
49792|54590|Queens Logic|100|5.7
77064|9032|Public Access|90|5.5
26522|13563|A Soldier's Story|101|6.2
23761|136911|Alice Sweet Alice|98|6.4
24097|90820|Don't Look in the Basement|89|5.2
42114|15663|Nightmares|99|5.4
28295|12011|I Saw What You Did|82|5.8
12105|71253|Yellow Submarine|90|7.1
14|39|American Beauty|122|7.9
24128|16294|Stop Making Sense|88|8.7
11001|56911|Blue Streak|93|6.1
10390|7623|For Love of the Game|137|6.3
704|10586|A Hard Day's Night|88|7.3
35122|19224|Splendor|93|5.5
24153|54590|The Buddy Holly Story|113|7.5
11797|64796|Fright Night|106|6.9
18086|11777|Fright Night Part 2|104|6.4
124475|72005|La séparation|88|5.4
17887|69300|Barefoot in the Park|106|6.9
10669|19665|Deliverance|109|7.2
11527|19665|Excalibur|140|7.1
42848|46391|Lulu on the Bridge|103|5.8
1049|15148|Sommersby|109|6.0
11326|32327|Tommy|111|6.5
28377|100616|Hell Night|101|5.6
10975|18897|Armour of God II: Operation Condor|106|7.0
10398|5696|Double Jeopardy|105|6.2
2290|18204|Jakob the Liar|120|6.1
24071|8844|Mumford|112|6.3
62994|73499|Dog Park|91|5.8
60994|36805|Guinevere|104|5.9
16112|150641|The Adventures of Elmo in Grouchland|73|6.3
32305|20951|Simon Sez|85|3.6
14429|79656|Drive Me Crazy|91|5.8
15198|6737|Mystery, Alaska|119|6.0
6415|17883|Three Kings|114|6.6
24066|942084|Happy, Texas|98|5.5
21430|39104|New Rose Hotel|93|5.0
10381|65317|Plunkett & MacLeane|93|6.1
171982|1154545|Romance|27|0.0
42486|1211915|Napoleon and Samantha|92|6.6
60285|64114|Alvarez Kelly|116|6.6
5622|4415|And the Ship Sails On|128|7.0
10349|14999|The Dark Half|122|5.4
42518|143463|Gulliver's Travels|76|6.3
29787|14999|Monkey Shines|113|6.2
9638|58245|Phantasm|89|6.5
10576|29471|Psycho II|113|6.0
12662|7301|Psycho III|93|5.4
61369|2000|Rain|94|5.1
11712|5026|Sanjuro|96|7.8
12618|2226|Random Hearts|133|5.3
13824|73499|Superstar|81|5.0
226|2836|Boys Don't Cry|118|7.2
288772|1433989|Five Wives, Three Secretaries and Me|0|0.0
55107|93903|L'ennui|122|6.1
69851|103511|The Grandfather|151|6.7
10388|1884|The Limey|89|6.6
17198|81421|The Mating Habits of the Earthbound Human|88|6.4
44857|72624|Molly|102|5.5
9346|57383|Risky Business|98|6.4
861|10491|Total Recall|113|7.1
14412|8844|Body Heat|113|7.1
9377|11505|Ferris Bueller's Day Off|103|7.5
11541|2690|The Year of Living Dangerously|115|6.8
2457|25161|Children of Paradise|191|7.9
11901|190|High Plains Drifter|105|7.4
4929|18635|Hang 'em High|114|6.7
85325|16294|Citizen's Band|98|4.7
11230|18899|Drunken Master|111|7.2
8416|4956|The Conformist|107|7.6
11054|10367|Hairspray|92|6.6
851|12238|Brief Encounter|86|7.6
24453|32767|The Razor's Edge|129|6.9
18254|6449|Reds|195|7.1
20123|15254|Time of the Gypsies|142|7.2
16642|30715|Days of Heaven|94|7.6
2593|15389|The Fire Within|108|7.4
42020|96369|El Amor Brujo|100|7.0
3086|30249|The Lady Eve|97|7.5
16305|30249|Sullivan's Travels|90|8.0
32255|30249|The Palm Beach Story|88|7.3
48797|81116|Man Facing Southeast|103|7.1
19997|37360|Niagara|92|6.7
3767|32134|Gilda|110|7.6
17352|86051|South Pacific|157|6.3
535|7270|Flashdance|95|6.1
2731|27614|Indochine|148|7.2
1654|18392|The Dirty Dozen|150|7.5
31043|14838|Mike's Murder|109|5.5
14831|10586|Help!|92|6.5
658|9915|Goldfinger|110|7.2
657|9855|From Russia with Love|115|6.9
646|9855|Dr. No|110|6.9
5689|8876|The Blue Lagoon|104|5.8
391|4385|A Fistful of Dollars|99|7.6
8052|4762|Hard Eight|96|6.8
772|10965|Home Alone 2: Lost in New York|120|6.3
65448|932993|Penitentiary|99|4.9
65452|932993|Penitentiary II|108|3.0
31650|578|Someone to Watch Over Me|106|5.8
550|7467|Fight Club|139|8.3
97537|229519|Beefcake|97|4.6
12220|3026|The Story of Us|95|5.9
1610|18030|Fever Pitch|102|6.1
53151|11805|Joe the King|93|6.3
42881|51918|Julien Donkey-Boy|96|7.1
29064|102797|The Omega Code|100|4.4
404|5602|The Straight Story|112|7.7
42196|9054|The Bad Seed|129|7.1
36819|280|Time Bandits|116|6.6
42726|16862|A Man and a Woman|102|7.2
9343|6818|Fitzcarraldo|158|7.7
16858|66777|All That Jazz|123|7.3
42006|607|Red Sorghum|91|7.0
11562|1243|Crimes and Misdemeanors|104|7.4
10496|65420|Bats|91|4.1
16162|72024|The Best Man|120|6.8
8649|1032|Bringing Out the Dead|121|6.6
31306|3131|Crazy in Alabama|111|6.5
10563|66039|Three to Tango|98|5.4
14484|21136|Body Shots|106|4.7
214735|1199459|Men Cry Bullets|105|7.0
94857|114629|Brother Can You Spare A Dime|103|6.0
32043|15175|The Guardian|92|5.3
15247|64508|The Ipcress File|109|6.8
29251|86|On Any Sunday|96|6.9
5548|10491|RoboCop|102|7.1
5549|10930|RoboCop 2|117|5.6
856|24|Who Framed Roger Rabbit|104|7.2
38772|16294|Melvin and Howard|95|6.8
699|10179|For Your Eyes Only|127|6.3
709|10179|Licence to Kill|133|5.9
253|9915|Live and Let Die|121|6.4
13511|74590|Rawhead Rex|89|4.8
660|9855|Thunderball|130|6.5
46798|1053508|The City|88|7.6
11377|57898|House on Haunted Hill|93|5.5
26149|5140|Music of the Heart|124|6.3
492|5953|Being John Malkovich|112|7.3
108346|231521|Dreaming of Joseph Lees|92|6.0
98480|1018072|Man Of The Century|80|0.0
128|608|Princess Mononoke|134|8.2
46286|148100|The Suburbans|81|4.0
8672|6818|My Best Fiend|95|7.6
8056|20430|Train of Life|103|7.4
2020|20779|The Bachelor|101|4.5
9481|13015|The Bone Collector|118|6.5
9008|638|The Insider|157|7.3
14242|31654|American Movie|107|7.7
16129|20173|Last Night|95|7.0
104103|933201|Portraits Chinois|111|7.5
28145|2226|They Shoot Horses, Don't They?|129|7.4
51371|8635|Battling Butler|77|5.7
18111|27992|Bride of Re-Animator|96|6.1
31361|109095|Bustin' Loose|94|5.7
11223|4782|Coma|113|6.4
16281|14999|Creepshow|120|6.7
16288|15056|Creepshow 2|92|5.9
1694|27991|Re-Animator|86|7.0
476|5216|Drugstore Cowboy|100|7.0
37094|5572|Falling Down|113|7.2
13555|10051|The Funhouse|96|5.8
73969|143561|My Best Girl|80|8.0
24831|4600|Piranha|94|5.7
64963|55692|Rough Night in Jericho|104|7.3
85160|935840|Slaughterhouse|85|5.3
25560|24657|The Taming of the Shrew|122|6.9
21610|58040|Nighthawks|99|6.4
11878|5026|Yojimbo|110|8.0
11510|69667|Repossessed|80|4.5
11234|68682|The Omega Man|98|6.0
957|14639|Spaceballs|96|6.7
11886|57314|Robin Hood|83|7.0
62204|2352|Quest for Fire|100|7.2
11040|6448|Little Big Man|139|7.5
21849|2746|A Face in the Crowd|125|7.4
1621|4610|Trading Places|116|7.1
14035|8858|Meatballs|92|5.9
40771|92851|Meatballs Part II|86|3.5
40772|105294|Meatballs III: Summer Job|96|4.4
40773|69667|Meatballs 4|84|3.3
11498|11181|Dead Again|107|6.7
11790|11181|Peter's Friends|101|6.7
29371|86035|The Incredibly True Adventure of Two Girls In Love|94|5.7
276635|138167|Experience Preferred...But Not Essential|80|7.5
47941|54590|Under the Rainbow|98|4.9
29048|10586|How I Won the War|109|5.6
19052|34692|Light It Up|99|6.6
21349|39819|Anywhere But Here|114|5.9
1832|19303|Dogma|130|6.8
10047|59|The Messenger: The Story of Joan of Arc|148|6.2
47692|56205|Felicia's Journey|116|6.3
18561|44740|Oxygen|92|5.4
144953|29378|Where's Marlowe?|101|5.5
37426|89226|The Ape|62|5.3
51787|29321|British Intelligence|61|5.8
11663|9168|The Commitments|118|7.4
13485|30165|Holiday Inn|100|7.1
9264|102634|Poison Ivy|93|5.2
18222|21404|Poison Ivy: The New Seduction|93|4.1
124853|60045|Ten Benny|108|10.0
4203|309|Women on the Verge of a Nervous Breakdown|88|7.6
24226|39996|The Verdict|129|7.4
88875|3636|The Effect of Gamma Rays on Man-in-the-Moon Marigolds|100|6.9
11379|18179|The Adventures of Buckaroo Banzai Across the 8th Dimension|103|6.3
29154|104879|Stand and Deliver|103|7.3
2039|13563|Moonstruck|102|6.7
77915|13980|The Sandpiper|117|5.7
11943|2226|Jeremiah Johnson|108|7.5
11481|3556|Repulsion|105|7.5
2690|3146|Irma la Douce|135|7.1
20565|10781|42 Up|139|6.6
27141|8246|Liberty Heights|127|6.7
10399|55439|Mansfield Park|112|6.7
2668|510|Sleepy Hollow|105|6.9
36643|10781|The World Is Not Enough|128|6.0
99|309|All About My Mother|101|7.4
77010|88820|The Living Dead Girl|86|6.0
9647|7187|Scrooged|101|6.7
11787|33064|Harvey|104|7.7
5156|12329|Bicycle Thieves|93|8.0
24276|102445|Matewan|132|7.2
11953|5026|Kagemusha|180|7.7
44662|108012|47 Samurai|207|7.1
29005|9789|McCabe & Mrs. Miller|120|7.3
26371|54441|Maurice|134|7.1
596|8500|The Grapes of Wrath|129|7.8
52470|33064|My Man Godfrey|92|6.4
20334|2428|The Shop Around the Corner|99|7.9
11393|8246|The Natural|137|7.0
31121|4964|Shampoo|109|6.3
293|4135|A River Runs Through It|123|7.0
10998|7270|Fatal Attraction|119|6.6
12235|19800|Jagged Edge|108|6.5
36094|18854|Stanley & Iris|104|5.7
9013|769|Midnight Run|126|7.2
11005|14911|Awakenings|120|7.6
59820|9168|Come See the Paradise|133|6.1
2924|6159|Backdraft|137|6.4
177|280|The Fisher King|137|7.2
38557|21958|The River|122|6.5
42087|73496|Country|105|6.3
13681|6729|Places in the Heart|111|7.1
34760|113102|'night, Mother|96|5.8
9946|37710|End of Days|121|5.5
863|7879|Toy Story 2|92|7.3
31582|5572|Flawless|112|5.9
125520|6111|Miss Julie|103|6.3
22267|1614|Ride with the Devil|138|6.6
55123|77003|Tumbleweeds|102|6.2
5486|25826|A Bay of Blood|84|6.4
10411|21217|The Distinguished Gentleman|112|5.7
41462|46617|The Hitch-Hiker|71|6.6
1718|4109|Santa Fe Trail|110|3.6
28604|101297|Lauderdale|91|1.7
15506|5657|Agnes Browne|92|6.3
20024|17016|The End of the Affair|102|6.6
78256|64114|The End of the Affair|105|6.3
13787|10757|Holy Smoke!|115|5.3
54933|161784|A Map of the World|125|6.4
9684|1243|Sweet and Lowdown|95|6.8
9586|1150|The Bonfire of the Vanities|125|5.3
41638|1080873|Broadway Damage|0|6.0
70801|559559|Daddy-Long-Legs|85|7.4
33015|8635|Go West|69|6.8
777|11528|Grand Illusion|114|7.5
21887|84657|The Great Santini|115|6.9
19664|51875|The Sea Wolves|120|5.7
76083|33690|Tarzan the Fearless|85|2.8
32669|514|The Two Jakes|138|6.2
18161|18500|U2: Rattle and Hum|98|6.3
31681|19665|Hell in the Pacific|103|6.8
33666|47399|The Glass Bottom Boat|110|4.8
32274|504|Cradle Will Rock|132|7.2
10402|64151|Deuce Bigalow: Male Gigolo|88|5.4
497|4027|The Green Mile|189|8.2
1715|5306|The Cider House Rules|126|6.9
35118|24970|Diamonds|91|5.4
42739|3129|The War Zone|98|7.2
26162|94771|The Bat Whispers|83|6.3
25188|39012|The Last Picture Show|118|7.6
15515|44878|The 7th Voyage of Sinbad|88|6.8
75888|72061|Blood on the Sun|93|5.1
1439|17167|Anna and the King|148|6.4
2277|10965|Bicentennial Man|131|6.9
10137|18898|Stuart Little|84|5.8
10387|20640|The Emperor and the Assassin|162|7.4
334|4762|Magnolia|188|7.5
30237|96854|Onegin|104|5.8
50116|111807|Simpatico|106|5.3
46435|65452|Topsy-Turvy|160|6.7
94260|104178|The Alley Cats|83|2.5
22213|3349|Boiling Point|92|4.6
47070|88458|Brenda Starr|93|5.1
36492|5342|Carnal Knowledge|98|6.7
624|2778|Easy Rider|95|7.0
26578|19304|The Falcon and the Snowman|132|6.5
43103|25630|Room at the Top|115|6.0
43194|70298|Ulysses|100|6.3
9563|1152|Any Given Sunday|163|6.8
1850|3974|Man on the Moon|118|6.9
926|15002|Galaxy Quest|102|6.9
1213|2239|The Talented Mr. Ripley|139|7.1
10471|52112|Next Friday|98|6.5
10400|13563|The Hurricane|146|7.2
10397|9168|Angela's Ashes|145|7.0
20761|4037|Play It to the Bone|124|5.7
12524|16391|Titus|162|6.5
28216|18533|Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr.|91|6.3
36773|1128|The Third Miracle|119|6.1
30814|112946|Montana|96|4.8
10219|33433|Snow Falling on Cedars|127|6.3
3558|366|Girl, Interrupted|127|7.6
104878|543550|Trans|80|0.0
41276|1455472|The Life and Times of Hank Greenberg|90|4.0
17908|46297|My Dog Skip|95|6.5
125317|22812|The Quarry|112|2.5
48233|37236|The Terrorist|95|8.1
10236|2226|The Way We Were|118|7.1
71067|29571|Tess of the Storm Country|118|5.0
632|3146|Stalag 17|120|7.6
11851|37710|The Presidio|97|5.7
5924|13265|Papillon|151|7.8
33734|21506|Pal Joey|111|5.9
14886|4964|The Last Detail|103|7.1
26617|19450|Five Easy Pieces|98|7.2
11900|6818|Even Dwarfs Started Small|96|6.6
10493|13015|Dead Calm|96|6.6
16241|13265|The Boys from Brazil|125|6.6
27632|25826|Black Sunday|87|7.2
22160|18596|Against All Odds|128|5.7
4460|37362|The Snows of Kilimanjaro|117|6.1
9644|56953|National Lampoon's Loaded Weapon 1|84|5.7
43455|32134|The Loves of Carmen|99|8.0
13342|57434|Fast Times at Ridgemont High|90|7.0
35119|64061|A Cry in the Dark|120|6.4
21256|84736|Born to Win|88|6.1
14040|12840|American Flyers|113|6.1
75641|13859|Voyage of the Damned|155|5.5
17343|30956|Vampyros Lesbos|89|5.5
22692|14643|A Star Is Born|111|6.3
47620|16863|Poison|85|6.4
2990|19304|Pacific Heights|102|6.0
38775|44725|Night Tide|84|6.2
10831|30309|The Draughtsman's Contract|103|6.9
21193|87267|Carmen|152|5.9
33078|30309|A Zed & Two Noughts|115|6.8
16672|96801|Woman in the Dunes|147|8.1
10472|65627|Down to You|91|4.9
97805|68185|Wirey Spindell|0|5.5
